state,county,cz,czname,kfr_pooled_pooled_p25,kfr_pooled_pooled_p25_se,jail_pooled_pooled_p25,jail_pooled_pooled_p25_se,pooled_pooled_count,kfr_black_pooled_p25,kfr_black_pooled_p25_se,kfr_hisp_pooled_p25,kfr_hisp_pooled_p25_se,kfr_white_pooled_p25,kfr_white_pooled_p25_se,jail_black_pooled_p25,jail_black_pooled_p25_se,jail_hisp_pooled_p25,jail_hisp_pooled_p25_se,jail_white_pooled_p25,jail_white_pooled_p25_se,white_pooled_count,black_pooled_count,hisp_pooled_count,kfr_pooled_female_p25,kfr_pooled_female_p25_se,kfr_pooled_male_p25,kfr_pooled_male_p25_se,jail_pooled_female_p25,jail_pooled_female_p25_se,jail_pooled_male_p25,jail_pooled_male_p25_se,pooled_male_count,pooled_female_count,kfr_black_female_p25,kfr_black_female_p25_se,kfr_hisp_female_p25,kfr_hisp_female_p25_se,kfr_white_female_p25,kfr_white_female_p25_se,kfr_black_male_p25,kfr_black_male_p25_se,kfr_hisp_male_p25,kfr_hisp_male_p25_se,kfr_white_male_p25,kfr_white_male_p25_se,jail_black_female_p25,jail_black_female_p25_se,jail_hisp_female_p25,jail_hisp_female_p25_se,jail_white_female_p25,jail_white_female_p25_se,jail_black_male_p25,jail_black_male_p25_se,jail_hisp_male_p25,jail_hisp_male_p25_se,jail_white_male_p25,jail_white_male_p25_se,white_male_count,black_male_count,hisp_male_count,white_female_count,black_female_count,hisp_female_count
31,115,27002,Ord,.62938207,.041592527,.0028141204,.0099147642,159.3562,,,,,.64070159,.041040391,,,,,-.0154403,.0097954283,149.58705,,,.68068987,.057780243,.58372164,.058345418,.018673677,.025921304,-.011891008,.020668508,94.034637,65.947784,,,,,.6768778,.057827931,,,,,.61038768,.058398508,,,,,-.0017096222,.019885374,,,,,-.038323805,.01991537,88.420319,,,62.896103,,
31,117,28306,North Platte,.55607462,.047465958,-.016444627,.012962911,128.9675,,,,,.58953214,.045626678,,,,,.021599373,.0272085,119.75763,,,.53407681,.075572044,.5602451,.060191985,.012451812,.036194254,.0015333799,.021166045,68.519157,59.304279,,,,,.53282923,.076529227,,,,,.61661988,.060263779,,,,,-.019442277,.028803162,,,,,.010237009,.025311328,62.989914,,,55.589439,,
31,119,27801,Virginia Beach,.48010346,.0072445013,.019432047,.0042100605,3574.9807,.27051011,.025793739,.43678465,.014543765,.5256933,.0081961872,.065975353,.039210789,.029800121,.010661112,.015603723,.0041060327,2581.8894,93.937035,1094.2019,.48910117,.010437347,.47830105,.010364423,.0017856228,.0012981605,.037625972,.0083135618,1967.1738,1614.363,.27630472,.033205394,.46521446,.021599125,.52874494,.011879297,.27957723,.040473752,.40679306,.020855583,.52208757,.011802971,-.0057389122,.014009912,.0027401261,.0035748943,-.00096712023,.00091864116,.13305928,.073454015,.056632817,.024746453,.03179463,.0086490251,1428.5116,44.134846,574.55707,1159.024,50.732315,520.19824
31,121,27903,Grand Island,.53781492,.014409965,.0032883331,.0021909592,1181.0468,,,,,.55181926,.014508122,,,,,.0017243087,.0012506967,1116.9998,,,.52408886,.021195255,.55384529,.019179832,.0015056049,.0022457647,.0061459299,.0033044238,617.34595,558.83441,,,,,.53503269,.021506516,,,,,.56262541,.019063339,,,,,.0031397077,.0040786811,,,,,.0045409538,.002901003,592.30359,,,519.97925,,
31,123,27701,Scottsbluff,.52514917,.01826258,.0060901507,.0026147761,922.82684,,,.45698193,.043942805,.53912032,.019978756,,,-.011390313,.0087769451,.0060924343,.0045835427,722.92688,,202.16316,.53555822,.026197437,.51816314,.024684854,-.00088072364,.00251457,.0056380159,.0045864717,489.59308,430.99716,,,.47178093,.065182559,.55059236,.029205861,,,.45591223,.056671336,.52978009,.026786685,,,,,.0022941648,.0044066925,,,-.02067983,.015370579,.0063720527,.0037823492,384.59851,,103.13661,334.71274,,98.200935
31,125,27802,Columbus,.56025529,.018838992,.0050787488,.0026573471,818.77393,,,,,.56595296,.018201906,,,,,.0040540299,.0019660795,790.00244,,,.60352266,.026039926,.51904154,.026449669,.0023163054,.0048678685,.0045164293,.005212584,418.66122,400.81964,,,,,.6100415,.025254253,,,,,.52507579,.026985254,,,,,.003544136,.0050608166,,,,,.0013272178,.0041645267,403.39413,,,386.91498,,
31,127,28102,Nebraska City,.56801564,.015488897,.0076323333,.0055861711,776.49268,,,.56482488,.081256032,.57853866,.015962707,,,,,.0085070403,.0041702287,729.59601,,17.887873,.56997043,.022614362,.56483614,.021096682,.0018172794,.0023349049,.0098141143,.0050724465,398.58746,374.95627,,,,,.56774533,.022658166,,,,,.58212137,.02133118,,,,,.0042765769,.0050530764,,,,,.013237465,.0074611483,370.47672,,,357.15027,,
31,129,29102,Superior,.57201642,.016741933,.00050105661,.0022919918,721.31445,,,,,.58206111,.016108483,,,,,-.00042445608,.0013621405,698.91443,,,.58785301,.022560287,.55690366,.023969948,-.0030763007,.0018069702,.0050004167,.0043363459,347.57843,373.26889,,,,,.59324753,.021852739,,,,,.57288474,.023752125,,,,,.0035407483,.0036478301,,,,,.0033388576,.003188394,339.47885,,,359.76831,,
31,131,28102,Nebraska City,.49372873,.011322273,.006272092,.0020825099,1693.3387,,,.42414719,.053361259,.50833458,.011531841,,,-.0012980427,.0095328419,.0058996668,.0033235305,1562.2822,,100.60314,.4961828,.015754616,.49052677,.016262535,.0058221798,.0043965727,.0070207813,.0039907214,865.05511,827.35931,,,.43910444,.068783715,.5162273,.015760878,,,,,.4982079,.016433418,,,.0013414198,.014224201,.0060228957,.004237182,,,,,.0045918291,.0021576968,805.89551,,,754.29877,,54.660755
31,133,28102,Nebraska City,.52173007,.021705179,.006018369,.0032577848,518.19196,,,,,.52700186,.022172512,,,,,.00031362532,.0025509663,496.42502,,,.50400877,.029260993,.53497684,.031360589,-.011266744,.0037315371,.010004566,.0068221702,266.31033,253.90652,,,,,.50659394,.02996606,,,,,.54696488,.031010935,,,,,.00099231827,.0047319438,,,,,.0023269011,.0057282546,256.94498,,,241.00256,,
31,135,28302,Ogallala,.54465979,.026188452,.0037461531,.0045453417,469.22977,,,,,.56705099,.026704252,,,,,.0014108162,.0032518976,431.15726,,,.55687672,.040392239,.53414702,.03343948,-.0022085754,.0048546214,.0098847663,.0068672742,280.17392,188.65785,,,,,.569911,.041252259,,,,,.56590092,.033990026,,,,,-.010594381,.0059712273,,,,,.0074803019,.0057759914,252.936,,,177.93315,,
31,137,28609,Lexington,.53028482,.014015038,.00842983,.0051538916,990.01556,,,.44639242,.07841444,.54886311,.014637058,,,.029510655,.053231943,.008318428,.0041996585,927.80127,,40.573471,.5644449,.020571459,.49142072,.020348931,.0017745142,.0020392851,.016909447,.010343634,479.612,511.02094,,,,,.58012342,.020277325,,,,,.51238608,.021585001,,,,,.0013278087,.0018045582,,,,,.018765638,.010032468,435.78165,,,492.82303,,
31,139,27801,Virginia Beach,.54705042,.014984943,.0066582984,.0022645604,1110.7976,,,,,.56212848,.015127153,,,,,.0078822291,.0039752102,1074.2478,,,.55277991,.020570155,.54489511,.02147828,.0064004329,.0058085588,.0085602161,.0051480299,567.84497,541.80853,,,,,.56960177,.020408222,,,,,.55471337,.021141239,,,,,.0059821089,.0053525544,,,,,.011054661,.0074466998,551.62701,,,522.12689,,
31,141,27802,Columbus,.52225798,.0074353795,.016940124,.0039753388,3407.7869,.4319984,.077886865,.45037007,.020633377,.54670137,.0081563815,,,.020810366,.011061592,.014575068,.0038915514,2826.4509,20.817366,656.03888,.52961469,.010631285,.51485282,.010443478,.0047583231,.0026376592,.029906621,.0075705033,1748.9117,1659.1083,,,.45421109,.029097257,.554654,.011385089,,,.45044559,.028160747,.53848153,.011937886,,,-.0046804412,.003204084,.0055848118,.0030147787,,,.054050047,.032519512,.024534833,.0072231735,1452.0831,,338.48465,1374.8118,,318.43542
31,143,27902,York,.57330787,.019216495,.00060935196,.0036176259,686.02069,,,,,.58081454,.019603973,,,,,-.00047670951,.0027270366,657.28479,,,.57022786,.027269652,.57598728,.026995501,-.0043422021,.0020834417,-.0017992064,.0048896186,381.98489,303.40833,,,,,.57281744,.027685544,,,,,.58864236,.026790807,,,,,.0022898819,.0041820579,,,,,.0021907557,.0039173723,362.90195,,,295.05133,,
31,145,28607,McCook,.50230974,.011832374,.0086939372,.0040025846,1387.8655,,,.51271963,.049063075,.51349121,.012088433,,,.010138571,.018313646,.0085719312,.0032464599,1275.5939,,75.684998,.50028342,.016940095,.50798863,.016451672,.00049587432,.001009026,.016164366,.0078339959,715.46198,672.19708,,,.48533541,.062971897,.51182461,.017695021,,,,,.5115844,.016835416,,,.012441632,.013679348,-.00014580305,.0010370309,,,,,.017647874,.0077084252,671.79901,,,603.34991,,35.796223
31,147,28102,Nebraska City,.50854111,.013230373,.010923261,.0044750376,1309.9816,,,.41550997,.060535632,.51688552,.013667936,,,.0012442786,.015946241,.0098743988,.0047802562,1191.1932,,28.891012,.52573454,.018649822,.49588215,.018368056,.00059964089,.0013076753,.020555649,.010870011,687.90692,623.05707,,,,,.53681308,.01939775,,,,,.50237244,.01897097,,,,,.0001674505,.0013628486,,,,,.016097879,.0086616632,634.67322,,,557.84247,,
31,149,27003,Ainsworth,.62085563,.034437854,-.0014013043,.0065229111,302.23361,,,,,.63076866,.032964908,,,,,-.0086469557,.0058514285,294.46918,,,.66098785,.049348515,.58510637,.046771389,-.012744627,.011364227,-.020004233,.011842182,144.96957,160.50591,,,,,.68331444,.048628006,,,,,.58371687,.045055743,,,,,-.014854163,.014086498,,,,,.019680461,.020421047,141.89316,,,155.9283,,
31,151,28101,Lincoln,.51287299,.01177578,.01493638,.0058810618,1517.4705,,,.43855104,.031896934,.5450055,.012555384,,,.052619338,.031522263,.0099961981,.0046948488,1228.584,,237.34845,.51614684,.016927324,.50880271,.016620072,.0023483834,.002739745,.02742059,.011115881,796.41272,720.98767,,,.43253329,.042981215,.5488764,.017715678,,,.43728301,.041201942,.54041386,.018193632,,,-.0061320495,.0078198956,.00076947425,.0015197266,,,.091359384,.056447081,.019980904,.010045066,641.88275,,128.71954,587.12012,,107.33231
31,153,28202,Omaha,.45836222,.0042227791,.020335793,.0025410075,9815.2188,.37398016,.013726321,.4588173,.014278767,.48635694,.004705525,.072689779,.014961151,.020132933,.0070383865,.014981207,.0023482356,7528.9263,698.63702,781.98077,.47111544,.0057972623,.45016757,.0059929695,.0030297732,.0011704559,.039611425,.00498456,4916.8193,4898.3818,.41546983,.018708112,.45380729,.020144798,.49428377,.006470229,.32258981,.019350195,.464717,.019326862,.47601435,.0067750667,.0023684809,.0025374314,.0046878778,.0023381982,.003287755,.0013239131,.17123795,.033148199,.033986993,.012984537,.027434355,.0044839936,3718.2456,363.34436,401.87527,3812.7434,336.96472,378.99854
31,155,28202,Omaha,.51148641,.010136764,.013949775,.0046109813,2100.998,,,.54620844,.060499504,.52398926,.010682208,,,.0072274334,.013417868,.012638094,.0047191046,2015.7067,,38.275364,.5137862,.014332754,.50419074,.014306228,.00077011256,.00077625731,.026379647,.0087887561,1084.7229,1016.2754,,,.53931057,.07359162,.52275062,.015078749,,,,,.52462786,.014934301,,,-.0035068749,.0124566,.00046627937,.00066439144,,,,,.020251332,.008341914,1051.4159,,,963.547,,25.392862
31,157,27701,Scottsbluff,.46054929,.0064330306,.017148048,.0031191246,4901.8057,,,.41977736,.010827445,.50544453,.0079846885,,,.020200904,.0058424571,.011060061,.0029136008,2887.4736,,1895.0515,.45676827,.0091288853,.46891493,.0089816675,.0025133614,.0012635037,.031497508,.0061362516,2511.3906,2388.9766,,,.41062847,.014108681,.49885488,.011599337,,,.42901072,.015691431,.5099737,.011110673,,,.0014301557,.00095379137,.0026802875,.001920947,,,.041850474,.014244326,.019343009,.0055603539,1485.4399,,990.31598,1400.3245,,909.09979
31,159,28101,Lincoln,.53440148,.012325173,.0091414303,.0045679337,1310.8776,,,.50037736,.082241476,.54949498,.012372227,,,-.071281552,.016313253,.010768096,.0048437505,1220.7789,,32.227695,.52380848,.017490607,.54393268,.017110556,-.00066276651,.00079395657,.019967495,.0089839334,659.34241,651.80359,,,,,.54150265,.018072324,,,,,.55591589,.016735556,,,,,.00050724245,.00082352606,,,,,.021479368,.010319103,626.21344,,,593.87158,,
31,161,27704,Gordon,.52834052,.014673907,.0028531265,.0019099012,1068.5397,,,.56069958,.091485627,.55583656,.015162354,,,,,.0036288886,.0013546818,826.96405,,19.147141,.55459768,.02041937,.50619656,.020924266,.00016286783,.001856991,.004117582,.0037194327,564.11926,503.67099,,,,,.58600664,.020941801,,,,,.53156072,.022563703,,,,,-.0032568939,.0023675882,,,,,.0036476022,.002980523,432.94437,,,394.09314,,
31,163,28608,Kearney,.58608329,.020940991,.0027742172,.0028755278,554.78314,,,,,.58404964,.019830067,,,,,.003148674,.0020957142,539.98285,,,.63296109,.029338008,.53888077,.029009376,.0040333057,.006519719,.0064052171,.0056475974,287.03247,268.69379,,,,,.62708372,.027966453,,,,,.54187757,.02818298,,,,,-.0034680022,.0039108978,,,,,.0042261793,.0044459454,281.207,,,258.45636,,
31,165,27701,Scottsbluff,.56855011,.029957971,-.0027318681,.005981477,296.14053,,,,,.58671856,.029867755,,,,,.0066880942,.008715543,277.40744,,,.58617502,.041604452,.55094558,.041869964,-.0050812727,.0078129061,-.0076013664,.01253375,192.35382,111.43692,,,,,.59390348,.041362982,,,,,.58479327,.043287244,,,,,.0061701061,.013111279,,,,,.0044406736,.013034783,182.13684,,,103.18359,,
31,167,27801,Virginia Beach,.53578198,.015370268,.01026903,.005128162,1011.0245,,,,,.55239797,.015535329,,,,,.009662508,.005415332,930.85461,,,.55027217,.021698769,.52552867,.021533754,.0018383333,.0022911862,.021703649,.012460938,522.61853,488.09497,,,,,.57118064,.021305716,,,,,.54083496,.02166873,,,,,-.00030688648,.0016942614,,,,,.021362927,.011363991,477.15451,,,453.58344,,
31,169,29102,Superior,.54203069,.018204706,.0027560412,.0027930851,793.41583,,,,,.55456811,.018018883,,,,,.0047146343,.0047989218,755.92993,,,.54672033,.025874956,.54155344,.025340378,.00092487095,.002203488,.0032538723,.0045209872,413.19177,380.13611,,,,,.55418515,.025533751,,,,,.55143523,.024939055,,,,,-.00042056417,.0023495199,,,,,.0013640068,.0039938856,392.19617,,,363.78168,,
31,171,28305,Broken Bow,.54934043,.059443612,.010606634,.023633031,123.3876,,,,,.57452452,.058505069,,,,,.053463023,.047756556,121.27259,,,,,.52906418,.075828649,,,,,81.559929,,,,,,,,,,,,.54360873,.074523658,,,,,,,,,,,,,83.741913,,,,,
31,173,28002,West Point,.43635461,.017185345,.045872409,.015382159,1805.027,,,,,.60505712,.025853045,,,,,-.0023503676,.0028832392,452.79886,,,.46587685,.024397193,.40454608,.024305677,.01223411,.010050924,.084137633,.02826941,895.63428,911.9679,,,,,.6481477,.034828585,,,,,.56327939,.035865799,,,,,.00098015799,.0060073673,,,,,.0087263016,.011867277,219.28725,,,236.33513,,
31,175,27002,Ord,.52595431,.017506685,.0046212757,.0024505239,716.17902,,,,,.54647136,.017008753,,,,,.0072585437,.0040189596,667.27618,,,.53681749,.023300882,.51267332,.02541508,-.00052784377,.0020427199,.012582206,.011013997,350.53036,364.78348,,,,,.55850554,.022747157,,,,,.53485483,.025525855,,,,,.0018370163,.0028376181,,,,,.007859773,.0080602188,326.71786,,,339.89063,,
31,177,28202,Omaha,.53524905,.011510273,.011412726,.0052557825,1455.1561,,,.48392671,.062170744,.54943973,.011436793,,,.016513502,.023902068,.011554726,.0052489452,1388.5026,,37.983707,.5407182,.016466657,.52672291,.01616532,.0032938085,.003264691,.019981636,.0085399002,723.28589,731.41748,,,,,.5581181,.015583278,,,.51742357,.075677164,.53728884,.016063144,,,,,.0032010137,.0033168171,,,.004340501,.0145346,.020230699,.010023935,676.43451,,22.685415,710.82196,,
31,179,28001,Sioux City,.56790107,.015891399,.0027960134,.002885378,895.17828,,,,,.57343495,.015590106,,,,,.0034125063,.0012654046,832.552,,,.58466309,.021152468,.54913014,.023663053,-.00047877181,.0011390114,.0017266765,.0056568687,415.70667,479.35361,,,,,.5923841,.021326575,,,,,.55156606,.024017062,,,,,.0014505069,.0020952739,,,,,.0054068617,.0031922855,387.66818,,,444.54858,,
31,181,27901,Hastings,.55584645,.019874012,.0007392019,.0028883594,619.12146,,,,,.56367904,.019189958,,,,,.0019946396,.0019317294,594.88531,,,.5557735,.027003931,.5474968,.028455561,-.0033853382,.0029241287,-.00039697788,.0053177569,292.22629,328.4469,,,,,.55478626,.028124165,,,,,.57639122,.027995685,,,,,-.003031038,.003605,,,,,.00053442159,.0041129524,281.76996,,,314.14764,,
31,183,27001,O'Neill,.49598405,.03514263,.0011336403,.007314214,208.29576,,,,,.50614113,.036109522,,,,,.0064687841,.010023758,203.37354,,,.52865589,.050428763,.48559523,.049857374,.0070953071,.017289367,.021787364,.028573569,107.97439,101.2423,,,,,.53074551,.051536389,,,,,.48374572,.049883902,,,,,-.00075703062,.012845287,,,,,.0045327889,.012208202,107.44603,,,97.93103,,
31,185,27902,York,.50144583,.012179383,.013767592,.0054296735,1481.6799,,,.44687888,.058527049,.52159786,.012327786,,,.083269343,.06083047,.011268988,.0045592375,1389.5338,,56.506161,.50326526,.016357634,.50157446,.017644903,.0023779073,.00261848,.031109024,.012272461,694.70123,785.22821,,,,,.52070391,.016293002,,,,,.52411956,.018443957,,,,,.0014812206,.0013788884,,,,,.02394733,.010287855,657.45117,,,730.78253,,
32,1,37604,Reno,.42018765,.0078650471,.026172267,.0053053363,3010.5554,.38142261,.041620225,.38414419,.019262988,.44608924,.0094510671,.2081001,.066025399,.014642719,.0097567504,.027146665,.0064486116,2039.9587,81.87336,496.53571,.42516303,.011246962,.41604885,.010846456,.0058977171,.0033838062,.046871729,.0098571619,1574.7865,1436.9958,.25139967,.041397687,.42532584,.028874356,.44979051,.01344714,.48377264,.059182812,.35181683,.027560284,.44326925,.013561259,.0075438879,.024885897,-.0011916782,.0024857696,.007981739,.005429083,.45705837,.11298029,.024238929,.015571435,.04644601,.012012484,1068.6046,42.56422,242.3383,973.22467,39.998055,254.14832
32,3,37901,Las Vegas,.38764879,.0011165186,.029880801,.00086724979,174529.39,.30999482,.0022020943,.41346511,.0020711105,.42401546,.0018632697,.066186793,.0031472729,.023390353,.0013059489,.025964638,.0012981648,60833.656,27561.73,74378.82,.40445799,.0016211834,.37127772,.0015668687,.0051159482,.00047081441,.055952623,.0016768184,89443.117,85077.766,.33261824,.0028983471,.42828062,.0029808716,.43793267,.0026343311,.28625673,.0032971762,.39880848,.0029620992,.41038549,.0025912237,.0073383991,.0010974592,.0035298988,.00051691366,.0064832298,.0008823204,.13518772,.0062832581,.04447569,.0027073701,.045514908,.0024309512,31222.582,13982.861,38334.977,29614.389,13569.669,36034.789
32,5,37400,Sacramento,.45699286,.0080758035,.014018845,.0037090902,3705.7791,.46961713,.094223283,.43039295,.021266853,.47262073,.0092807105,,,.007859149,.0045121009,.014756797,.0044603497,2815.2075,13.204679,613.13959,.48218682,.011144809,.43411705,.011354771,.0073832828,.0035820703,.02195099,.0072322898,1853.5911,1854.6187,,,.45140025,.030840218,.50004226,.013073181,,,.4057844,.02779164,.44747078,.012933615,,,-.0014056253,.002110491,.0077177305,.0041891034,,,.017946599,.012035288,.022223754,.0077398359,1380.5238,,336.58151,1436.2958,,276.99533
32,7,37601,Elko,.46296695,.0084218234,.030678138,.0066439928,4059.353,.42467082,.073857263,.48736393,.016650809,.50352657,.010766998,-.005741003,.019136963,.013067534,.005012129,.031548776,.0081516868,2080.8105,36.883865,1655.1998,.4636437,.011689197,.46218973,.011824201,.012523829,.0063018925,.049957681,.011992848,2094.0491,1965.7958,,,.49099147,.022347236,.49793786,.015025505,,,.48302892,.022127764,.51303208,.015250262,,,.00062881963,.0011069127,.017038176,.0076230341,,,.029336389,.015493295,.047725931,.013422254,1060.5255,,899.3125,1021.0707,,764.84174
32,9,37901,Las Vegas,.53338832,.052778035,-.028292315,.017066859,136.01184,,,,,.57390207,.06965635,,,,,-.024614794,.025269529,74.349457,,,,,.5595693,.074096747,,,.025930116,.055126265,65.885117,,,,,,,,,,,,.49686313,.11026365,,,,,,,,,,,,,27.284632,,,,,
32,11,37601,Elko,.49829665,.051918302,-.007843717,.011432909,169.1788,,,,,.54894871,.05691139,,,,,-.024530943,.010772071,135.75995,,,.3636823,.069188766,.56346226,.06832689,.003219815,.025142327,-.013122804,.01773178,107.5248,64.761787,,,,,.40372223,.089072257,,,,,.61730462,.072589174,,,,,-.00067947776,.027419567,,,,,-.007803808,.020688727,81.702492,,,53.772522,,
32,13,37602,Winnemucca,.44370872,.011797719,.017547077,.0070088198,1637.4611,,,.48566878,.019473502,.46294445,.016305801,,,.019170877,.010250029,.010063778,.0062908977,795.8833,,713.92249,.41261974,.016485635,.47213566,.016188396,.00059379323,.001161546,.033864275,.013305198,902.76648,736.80951,,,.4639447,.029188823,.43036875,.02356866,,,.50798959,.029187476,.49311939,.021927349,,,.0010120661,.0024347592,.0037289455,.0061666481,,,.046275269,.023843028,.015830401,.011516252,445.41696,,377.91635,352.46841,,336.8284
32,15,37601,Elko,.45997825,.019664705,.035292663,.015705222,647.24701,,,.61090589,.039167281,.47270635,.02516434,,,.053441584,.039852779,.0358321,.019036641,379.01367,,193.49709,.50959456,.026854748,.40959147,.027011469,.041460324,.014550858,.028836418,.020921027,327.16022,320.70157,,,.55978507,.052148368,.55059695,.034115672,,,.67194456,.057625856,.38722819,.033935107,,,.097217038,.022176025,.017806945,.017890831,,,.016625457,.021519082,.057642121,.038742274,191.5307,,112.4817,187.9644,,81.677582
32,17,37901,Las Vegas,.58202344,.038119931,.0085125789,.014942372,401.19696,,,,,.59453595,.040021159,,,,,.00067535363,.0069940155,318.75443,,,.55452025,.060568731,.60587782,.049246833,.030282296,.033087146,-.0014911598,.014026349,226.1021,171.84094,,,,,.57932651,.061856359,,,,,.61119205,.050750211,,,,,-.0046975366,.013701853,,,,,-.0083593279,.010186049,184.92477,,,131.83101,,
32,19,37604,Reno,.40597832,.0061837686,.020235384,.003938694,4592.9023,.25649953,.037703037,.44073835,.014372078,.42056248,.0075163757,.055601861,.048761509,.019734599,.0077029844,.01944492,.0042908783,3182.0984,45.883595,1009.8271,.41190729,.0086344127,.39992952,.0087098144,.0043115001,.0022428697,.038637437,.0078238035,2334.7808,2257.0464,.35232097,.063605405,.4560861,.020563696,.42910397,.010640974,,,.42485949,.020726847,.41093099,.010577989,.009684382,.023111794,.0080360649,.0031561397,.0042077373,.0023897362,,,.032293543,.01524194,.038215544,.0090291211,1594.6066,,549.30524,1589.2979,10.206722,459.46106
